"X","journal","year","title","fname_first","lname_first","fname_last","lname_last","affiliation","article_type","middle_authors","abstract","fname_first_trunc","fname_last_trunc","gender_first","p_first","n_first","gender_last","p_last","n_last"
27380,"Neuron",2014,"The inside track: privileged neural communication through axon-carrying dendrites.","Patrick","Kaifosh","Attila","Losonczy","Department of Neuroscience, Columbia University, New York, NY 10032, USA; Doctoral Program in Neurobiology and Behavior, Columbia University, New York, NY 10032, USA. Electronic address: pwk2108@columbia.edu.","Comment","[]","True","Patrick","Attila","male",1,2877,"male",1,55
27381,"Neuron",2014,"Yin and Yang: unsilencing synapses to control cocaine seeking.","Julie A","Kauer","Abigail M","Polter","Department of Molecular Pharmacology and Physiology, Brown University, Providence, RI 02912, USA. Electronic address: julie_kauer@brown.edu.","Comment","[]","True","Julie","Abigail","female",1,4260,"female",1,441
27382,"Neuron",2014,"The practical and fundamental limits of optical imaging in mammalian brains.","Na","Ji","","","Howard Hughes Medical Institute, Janelia Farm Research Campus, Ashburn, Virginia 20148, USA. Electronic address: jin@janelia.hhmi.org.","Journal Article","[]","True","Na","","female",0.88,108,NA,NA,NA
27383,"Neuron",2014,"Designing tools for assumption-proof brain mapping.","Adam H","Marblestone","Edward S","Boyden","Synthetic Neurobiology Group, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Journal Article","[]","True","Adam","Edward","male",1,3957,"male",1,1015
27384,"Neuron",2014,"The big data problem: turning maps into knowledge.","Florian","Engert","","","Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA. Electronic address: florian@mcb.harvard.edu.","Journal Article","[]","True","Florian","","male",1,489,NA,NA,NA
27385,"Neuron",2014,"From cosmos to connectomes: the evolution of data-intensive science.","Randal","Burns","Alexander S","Szalay","Institute for Data-Intensive Science and Engineering, The Johns Hopkins University, Baltimore, MD 21218, USA; Department of Computer Science, The Johns Hopkins University, Baltimore, MD 21218, USA. Electronic address: randal@cs.jhu.edu.","Journal Article","['Joshua T']","True","Randal","Alexander","male",0.97,31,"male",1,1645
27386,"Neuron",2014,"Physics, emergence, and the connectome.","Robert B","Laughlin","","","Department of Physics, Stanford University, Stanford, CA 94305, USA. Electronic address: rbl@large.stanford.edu.","Journal Article","[]","True","Robert","","male",1,5222,NA,NA,NA
27387,"Neuron",2014,"Mapping circuits beyond the models: integrating connectomics and comparative neuroscience.","Melina E","Hale","","","Department of Organismal Biology and Anatomy, Committees on Neurobiology and Computational Neuroscience, The University of Chicago, 1027 East 57(th) Street, Chicago, IL 60637, USA. Electronic address: mhale@uchicago.edu.","Journal Article","[]","True","Melina","","female",0.99,183,NA,NA,NA
27388,"Neuron",2014,"Neural circuit reprogramming: a new paradigm for treating neuropsychiatric disease?","Kay M","Tye","","","Picower Institute for Learning and Memory, Brain & Cognitive Sciences Department, MIT, Cambridge, MA 02139, USA. Electronic address: kaytye@mit.edu.","Journal Article","[]","True","Kay","","female",0.88,709,NA,NA,NA
27389,"Neuron",2014,"Neuronal cell types and connectivity: lessons from the retina.","H Sebastian","Seung","Uygar","Sümbül","Princeton Neuroscience Institute and Computer Science Department, Princeton University, Princeton, NJ 08544, USA. Electronic address: sseung@princeton.edu.","Journal Article","[]","True","Sebastian","Uygar","male",1,1459,"male",0.94,16
27390,"Neuron",2014,"The circuit architecture of whole brains at the mesoscopic scale.","Partha P","Mitra","","","Cold Spring Harbor Laboratory, 1 Bungtown Road, Cold Spring Harbor, NY 11724, USA. Electronic address: mitra@cshl.edu.","Journal Article","[]","True","Partha","","male",1,18,NA,NA,NA
27391,"Neuron",2014,"Toward a genetic dissection of cortical circuits in the mouse.","Z Josh","Huang","","","Cold Spring Harbor Laboratory, New York, NY 11724, USA. Electronic address: huangj@cshl.edu.","Journal Article","[]","True","Josh","","male",1,2597,NA,NA,NA
27392,"Neuron",2014,"Illuminating the multifaceted roles of neurotransmission in shaping neuronal circuitry.","Haruhisa","Okawa","Rachel O L","Wong","Department of Biological Structure, University of Washington, 1959 NE Pacific Street, Seattle WA 98195, USA.","Journal Article","['Mrinalini', 'Takeshi', 'Luca']","True","Haruhisa","Rachel",NA,NA,NA,"female",1,4021
27393,"Neuron",2014,"Beyond the connectome: the dynome.","Nancy J","Kopell","Mark A","Kramer","Department of Mathematics and Statistics, Boston University, Boston, MA 02215, USA. Electronic address: nk@math.bu.edu.","Journal Article","['Howard J', 'Miles A']","True","Nancy","Mark","female",1,2716,"male",1,6176
27394,"Neuron",2014,"Toward functional classification of neuronal types.","Tatyana O","Sharpee","","","Computational Neurobiology Laboratory, Salk Institute for Biological Studies, La Jolla, CA 92037, USA. Electronic address: sharpee@salk.edu.","Journal Article","[]","True","Tatyana","","female",1,78,NA,NA,NA
27395,"Neuron",2014,"Stroke and the connectome: how connectivity guides therapeutic intervention.","Gergely","Silasi","Timothy H","Murphy","Department of Psychiatry, Kinsmen Laboratory of Neurological Research, University of British Columbia, Vancouver, BC V6T 1Z3, Canada; Brain Research Centre, University of British Columbia, Vancouver, BC V6T 1Z3, Canada.","Journal Article","[]","True","Gergely","Timothy","male",0.93,14,"male",1,809
27396,"Neuron",2014,"Unraveling the miswired connectome: a developmental perspective.","Adriana","Di Martino","Michael P","Milham","Department of Child and Adolescent Psychiatry, Child Study Center at NYU Langone Medical Center, New York, NY 10016, USA.","Journal Article","['Damien A', 'Clare', 'Theodore D', 'F Xavier', 'Moriah E', 'R Cameron', 'Beatriz', 'Bennett L', 'Xi-Nian']","True","Adriana","Michael","female",1,1476,"male",1,11094
25660,"Neuron",2007,"Little strokes fill big oaks: a simple in vivo stain of brain cells.","Fritjof","Helmchen","Thomas","Nevian","Department of Neurophysiology, Brain Research Institute, University of Zurich, CH-8057 Zurich, Switzerland. helmchen@hifo.unizh.ch","Comment","[]","True","Fritjof","Thomas",NA,NA,NA,"male",1,3753
25661,"Neuron",2007,"In the eye of the beholder: visual experience and categories in the human brain.","Johannes","Haushofer","Nancy","Kanwisher","Department of Neurobiology, Harvard Medical School, Boston, MA 02115, USA. haushof@fas.harvard.edu","Comment","[]","True","Johannes","Nancy","male",1,198,"female",1,2716
25662,"Neuron",2007,"Attention to neglect.","John D E","Gabrieli","Susan","Whitfield-Gabrieli","Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology, Cambridge, MA 02139, USA.","Comment","[]","True","John","Susan","male",0.99,9931,"female",1,3203
25663,"Neuron",2007,"RNA interference: a tool for querying nervous system function and an emerging therapy.","Beverly L","Davidson","Ryan L","Boudreau","Department of Internal Medicine, University of Iowa, Iowa City, IA 52242, USA. beverly-davidson@uiowa.edu","Journal Article","[]","True","Beverly","Ryan","female",0.99,385,"male",0.99,4755
25664,"Neuron",2007,"In vivo simultaneous tracing and Ca(2+) imaging of local neuronal circuits.","Shin","Nagayama","Wei R","Chen","Department of Neurobiology, Yale University, New Haven, CT 06520-8001, USA.","Journal Article","['Shaoqun', 'Wenhui', 'Max L', 'Arjun V', 'Douglas J', 'Vincent A']","True","Shin","Wei","male",0.82,66,"female",0.54,203
25665,"Neuron",2007,"Optimization of somatic inhibition at critical period onset in mouse visual cortex.","Hiroyuki","Katagiri","Takao K","Hensch","Laboratory for Neuronal Circuit Development, RIKEN Brain Science Institute, 2-1 Hirosawa, Wako-shi, Saitama 351-0198, Japan.","Journal Article","['Michela']","True","Hiroyuki","Takao","male",1,29,NA,NA,NA
25666,"Neuron",2007,"Structure and mechanism of kainate receptor modulation by anions.","Andrew J R","Plested","Mark L","Mayer","Laboratory of Cellular and Molecular Neurophysiology, Porter Neuroscience Research Center, National Institute of Child Health and Human Development, National Institutes of Health, Department of Health and Human Services, Bethesda, MD 20892, USA.","Journal Article","[]","True","Andrew","Mark","male",1,5168,"male",1,6176
25667,"Neuron",2007,"Notch and MAML signaling drives Scl-dependent interneuron diversity in the spinal cord.","Chian-Yu","Peng","Kamal","Sharma","Department of Neurobiology, University of Chicago, Chicago, IL 60637, USA.","Comparative Study","['Hiroshi', 'Caroline Erter', 'Leonard I', 'Sangram S', 'Samuel L']","True","Chian-Yu","Kamal",NA,NA,NA,"male",0.97,279
25668,"Neuron",2007,"Axonal speeding: shaping synaptic potentials in small neurons by the axonal membrane compartment.","Sheyla","Mejia-Gervacio","Alain","Marty","Laboratoire de Physiologie Cérébrale, UFR Biomédicale, Université Paris 5, 45 Rue des Saints Pères, 75006 Paris, France.","Journal Article","['Thibault', 'Christophe', 'Yusuf P', 'Isabel']","True","Sheyla","Alain","female",1,45,"male",1,482
25669,"Neuron",2007,"Covalent modification of DNA regulates memory formation.","Courtney A","Miller","J David","Sweatt","Department of Neurobiology and the Evelyn F. McKnight Brain Institute,University of Alabama at Birmingham, Birmingham, AL 35294, USA.","Journal Article","[]","True","Courtney","David","female",0.97,1324,"male",1,12593
25670,"Neuron",2007,"Consolidation of fear extinction requires NMDA receptor-dependent bursting in the ventromedial prefrontal cortex.","Anthony","Burgos-Robles","Gregory J","Quirk","Department of Physiology, Ponce School of Medicine, Ponce, Puerto Rico 00732.","Journal Article","['Ivan', 'Edwin']","True","Anthony","Gregory","male",1,3029,"male",1,721
25671,"Neuron",2007,"Remembering visual motion: neural correlates of associative plasticity and motion recall in cortical area MT.","Anja","Schlack","Thomas D","Albright","Systems Neurobiology Laboratories, The Salk Institute for Biological Studies, La Jolla, CA 92037, USA. anja@salk.edu","Journal Article","[]","True","Anja","Thomas","female",1,398,"male",1,3753
25672,"Neuron",2007,"Breakdown of functional connectivity in frontoparietal networks underlies behavioral deficits in spatial neglect.","Biyu J","He","Maurizio","Corbetta","Department of Radiology, Washington University School of Medicine, St. Louis, MO 63110, USA.","Journal Article","['Abraham Z', 'Justin L', 'Adrian', 'Gordon L']","True","Biyu","Maurizio",NA,NA,NA,"male",1,255
25673,"Neuron",2007,"Categorization training results in shape- and category-selective human neural plasticity.","Xiong","Jiang","Maximilian","Riesenhuber","Department of Neuroscience, Georgetown University Medical Center, Washington, DC 20007, USA.","Comparative Study","['Evan', 'Regina A', 'Thomas', 'John']","True","Xiong","Maximilian","female",0.67,3,"male",1,68
22949,"Neuron",2012,"DLK: the ""preconditioning"" signal for axon regeneration?","Paola","Nix","Michael","Bastiani","Biology Department, University of Utah, Salt Lake City, UT 84112, USA.","Comment","[]","True","Paola","Michael","female",0.98,1453,"male",1,11094
22950,"Neuron",2012,"""Huntingtin holiday"": progress toward an antisense therapy for Huntington's disease.","Xiao-Hong","Lu","X William","Yang","Semel Institute for Neuroscience and Human Behavior, Department of Psychiatry and Biobehavioral Sciences, Brain Research Institute, David Geffen School of Medicine at University of California, Los Angeles, Los Angeles, CA 90095, USA.","Journal Article","[]","True","Xiao-Hong","William",NA,NA,NA,"male",1,2626
22951,"Neuron",2012,"Looking at the trees in the central forest: a new pallidal-striatal cell type.","Ana M","Vicente","Rui M","Costa","Champalimaud Neuroscience Programme, Champalimaud Center for the Unknown, Av. De Brasília, 1400-038 Lisbon, Lisbon, Portugal.","Comment","[]","True","Ana","Rui","female",0.99,3621,"male",0.86,149
22952,"Neuron",2012,"The brain activity map project and the challenge of functional connectomics.","A Paul","Alivisatos","Rafael","Yuste","Materials Science Division, Lawrence Berkeley National Lab and Department of Chemistry, University of California, Berkeley, Berkeley, CA 94720, USA.","Journal Article","['Miyoung', 'George M', 'Ralph J', 'Michael L']","True","Paul","Rafael","male",1,5931,"male",1,1245
22953,"Neuron",2012,"Motor circuits in action: specification, connectivity, and function.","Silvia","Arber","","","Biozentrum, Department of Cell Biology, University of Basel, Klingelbergstrasse 70, 4056 Basel, Switzerland. silvia.arber@unibas.ch","Journal Article","[]","True","Silvia","","female",1,1766,NA,NA,NA
22954,"Neuron",2012,"Psychopathology and the human connectome: toward a transdiagnostic model of risk for mental illness.","Joshua W","Buckholtz","Andreas","Meyer-Lindenberg","Department of Psychology, Harvard University, Cambridge, MA 02138, USA. joshua_buckholtz@harvard.edu","Journal Article","[]","True","Joshua","Andreas","male",0.99,1570,"male",1,1021
22955,"Neuron",2012,"Optical control of endogenous proteins with a photoswitchable conditional subunit reveals a role for TREK1 in GABA(B) signaling.","Guillaume","Sandoz","Ehud Y","Isacoff","Department of Molecular and Cell Biology and Helen Wills Neuroscience Institute, 271 Life Sciences Addition, University of California, Berkeley, Berkeley, CA 94720, USA.","Journal Article","['Joshua', 'Richard H']","True","Guillaume","Ehud","male",1,779,"male",1,6
22956,"Neuron",2012,"Dual leucine zipper kinase is required for retrograde injury signaling and axonal regeneration.","Jung Eun","Shin","Aaron","DiAntonio","Department of Developmental Biology, Washington University School of Medicine, St. Louis, MO 63110, USA.","Journal Article","['Yongcheol', 'Bogdan', 'Jeffrey', 'Valeria']","True","Jung","Aaron","female",0.81,83,"male",1,2280
22957,"Neuron",2012,"Activity-dependent growth of new dendritic spines is regulated by the proteasome.","Andrew M","Hamilton","Karen","Zito","Center for Neuroscience, University of California Davis, Davis, CA 95616, USA.","Journal Article","['Won Chan', 'Hugo', 'Ivar S', 'Johannes W', 'Gentry N']","True","Andrew","Karen","male",1,5168,"female",1,5462
22958,"Neuron",2012,"Sustained therapeutic reversal of Huntington's disease by transient repression of huntingtin synthesis.","Holly B","Kordasiewicz","Don W","Cleveland","Ludwig Institute for Cancer Research and Department of Cellular and Molecular Medicine, University of California at San Diego, 9500 Gilman Drive, La Jolla, CA 92093, USA.","Journal Article","['Lisa M', 'Edward V', 'Curt', 'Melissa M', 'Kimberly A', 'Jonathan W', 'Andreas', 'Seng H', 'Lamya S', 'Gene', 'C Frank']","True","Holly","Don","female",0.99,1178,"male",0.99,1025
22959,"Neuron",2012,"Dynamic FoxG1 expression coordinates the integration of multipolar pyramidal neuron precursors into the cortical plate.","Goichi","Miyoshi","Gord","Fishell","NYU Neuroscience Institute, Department of Physiology and Neuroscience, Smilow Research Center, New York University School of Medicine, 522 First Avenue, New York, NY 10016, USA.","Journal Article","[]","True","Goichi","Gord",NA,NA,NA,"male",1,46
22960,"Neuron",2012,"Cell-type-specific recruitment of amygdala interneurons to hippocampal theta rhythm and noxious stimuli in vivo.","Thomas C M","Bienvenu","Marco","Capogna","Medical Research Council Anatomical Neuropharmacology Unit, Department of Pharmacology, University of Oxford, Mansfield Road, Oxford OX1 3TH, UK. thomas.bienvenu@inserm.fr","Journal Article","['Daniela', 'Peter J', 'Francesco']","True","Thomas","Marco","male",1,3753,"male",0.99,2493
22961,"Neuron",2012,"Dichotomous organization of the external globus pallidus.","Nicolas","Mallet","Peter J","Magill","Medical Research Council Anatomical Neuropharmacology Unit, Department of Pharmacology and Oxford Parkinson's Disease Centre, University of Oxford, Oxford OX1 3TH, UK. np.mallet@googlemail.com","Journal Article","['Benjamin R', 'Pablo', 'Matthew T', 'Claire', 'J Paul', 'Kouichi C']","True","Nicolas","Peter","male",1,1953,"male",1,4373
22962,"Neuron",2012,"Odor representations in olfactory cortex: distributed rate coding and decorrelated population activity.","Keiji","Miura","Naoshige","Uchida","Center for Brain Science, Department of Molecular and Cellular Biology, Harvard University, Cambridge, MA 02138, USA.","Journal Article","['Zachary F']","True","Keiji","Naoshige","male",1,3,NA,NA,NA
22963,"Neuron",2012,"Medial axis shape coding in macaque inferotemporal cortex.","Chia-Chun","Hung","Charles E","Connor","Solomon H. Snyder Department of Neuroscience, Johns Hopkins University School of Medicine, 725 N Wolfe Street, Baltimore, MD 21205, USA.","Journal Article","['Eric T']","True","Chia-Chun","Charles","male",1,1,"male",1,1798
